日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20260531,9416,ビジョン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260531,9417,スマートバリュー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9418,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20260531,9419,ワイヤレスゲート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9421,エヌジェイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9423,フォーバル・リアルストレート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9424,日本通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260531,9425,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9428,クロップス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9432,ＮＴＴ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260531,9433,ＫＤＤＩ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260531,9434,ソフトバンク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20260531,94345,ソフトバンク第１回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,94346,ソフトバンク第２回社債型種類株式,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9435,光通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260531,9436,沖縄セルラー電話,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9438,エムティーアイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260531,9439,エム・エイチ・グループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20260531,9441,ベルパーク,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9444,トーシンホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9445,フォーバルテレコム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9446,サカイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9449,ＧＭＯインターネットグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260531,9450,ファイバーゲート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260531,9466,アイドママーケティングコミュニケーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9467,アルファポリス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9468,ＫＡＤＯＫＡＷＡ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20260531,9470,学研ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260531,9474,ゼンリン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20260531,9475,昭文社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9476,中央経済社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20260531,9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
